real,brigthness0,motion0,sleep0,brigthness1,motion1,sleep1,brigthness2,motion2,sleep2,brigthness3,motion3,sleep3,brigthness4,motion4,sleep4,brigthness5,motion5,sleep5,brigthness6,motion6,sleep6,brigthness7,motion7,sleep7,brigthness8,motion8,sleep8,brigthness9,motion9,sleep9,brigthness10,motion10,sleep10,brigthness11,motion11,sleep11,brigthness12,motion12,sleep12,brigthness13,motion13,sleep13,brigthness14,motion14,sleep14,brigthness15,motion15,sleep15,brigthness16,motion16,sleep16,brigthness17,motion17,sleep17,brigthness18,motion18,sleep18,brigthness19,motion19,sleep19,brigthness20,motion20,sleep20,brigthness21,motion21,sleep21,brigthness22,motion22,sleep22,brigthness23,motion23,sleep23
1,2,1,71,2,1,71,2,2,82,2,2,90,2,6,15,2,1,91,2,4,43,2,1,90,2,6,10,2,1,93,2,5,2,2,1,93,2,5,2,2,1,93,2,6,1,2,2,91,2,6,0,2,2,91,3,6,0,2,2,91,5,6,0,2,1,91,4,6,0,2,1,90
1,2,2,90,2,2,90,2,1,71,2,1,91,2,2,82,2,1,90,2,6,15,2,1,93,2,4,43,2,1,93,2,6,10,2,2,91,2,6,10,2,2,91,2,5,2,2,2,91,2,6,1,2,1,91,2,6,0,2,1,91,3,6,0,2,1,90,5,6,0,2,1,90
1,2,1,91,2,1,91,2,2,90,2,1,90,2,1,71,2,1,93,2,2,82,2,1,93,2,6,15,2,2,91,2,4,43,2,2,91,2,4,43,2,2,91,2,6,10,2,1,91,2,5,2,2,1,91,2,6,1,2,1,90,2,6,0,2,1,90,3,6,0,2,3,84
1,2,1,90,2,1,90,2,1,91,2,1,93,2,2,90,2,1,93,2,1,71,2,2,91,2,2,82,2,2,91,2,6,15,2,2,91,2,6,15,2,1,91,2,4,43,2,1,91,2,6,10,2,1,90,2,5,2,2,1,90,2,6,1,2,3,84,2,6,0,2,3,89
1,2,1,93,2,1,93,2,1,90,2,1,93,2,1,91,2,2,91,2,2,90,2,2,91,2,1,71,2,2,91,2,2,82,2,1,91,2,2,82,2,1,91,2,6,15,2,1,90,2,4,43,2,3,84,2,6,10,2,3,84,2,5,2,2,3,89,2,6,1,2,3,89
1,2,1,93,2,1,93,2,1,93,2,2,91,2,1,90,2,2,91,2,1,91,2,2,91,2,2,90,2,1,91,2,1,71,2,1,90,2,1,71,2,1,90,2,2,82,2,3,84,2,6,15,2,3,84,2,4,43,2,3,89,2,6,10,2,3,89,2,5,2,2,1,87
1,2,2,91,2,2,91,2,1,93,2,1,91,2,1,93,2,1,90,2,1,93,2,1,90,2,1,93,2,3,84,2,1,90,2,3,84,2,1,91,2,3,89,2,2,90,2,3,89,2,1,71,2,1,87,2,1,71,2,1,87,2,2,82,2,1,87,2,6,15,2,1,93
0,2,1,91,2,1,91,2,2,91,2,1,90,2,1,93,2,3,84,2,1,93,2,3,84,2,1,93,2,3,89,2,1,93,2,3,89,2,1,93,2,1,87,2,1,90,2,1,87,2,1,91,2,1,87,2,2,90,2,1,93,2,1,71,2,1,93,2,2,82,2,1,93
0,2,1,90,2,1,90,2,1,91,2,3,84,2,2,91,2,3,89,2,2,91,2,3,89,2,1,93,2,1,87,2,1,93,2,1,87,2,1,93,2,1,87,2,1,93,2,1,93,2,1,90,2,1,93,2,1,90,2,1,93,2,1,91,2,1,93,2,2,90,2,1,5
0,2,3,84,2,3,84,2,1,90,2,3,89,2,1,91,2,1,87,2,1,91,2,1,87,2,2,91,2,1,87,2,2,91,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,5,2,1,90,2,1,5,2,1,91,2,2,91
0,2,3,89,2,3,89,2,3,84,2,1,87,2,1,90,2,1,87,2,1,90,2,1,93,2,1,91,2,1,93,2,1,91,2,1,93,2,2,91,2,1,93,2,2,91,2,1,5,2,1,93,2,1,5,2,1,93,2,2,91,2,1,93,2,2,91,2,1,93,2,1,91
0,2,1,87,2,1,87,2,3,89,2,1,87,2,3,84,2,1,93,2,3,84,2,1,93,2,1,90,2,1,93,2,1,90,2,1,5,2,1,91,2,1,5,2,1,91,2,1,5,2,2,91,2,2,91,2,1,93,2,1,91,2,1,93,2,3,84,2,1,93,2,1,87
0,2,1,87,2,1,87,2,1,87,2,1,93,2,3,89,2,1,93,2,3,84,2,1,93,2,3,84,2,1,5,2,1,90,2,1,5,2,1,90,2,1,5,2,1,91,2,2,91,2,1,91,2,1,91,2,2,91,2,3,84,2,2,91,2,1,87,2,1,93,2,3,83
0,2,1,93,2,1,93,2,1,87,2,1,93,2,1,87,2,1,93,2,3,89,2,1,5,2,3,89,2,1,5,2,3,84,2,2,91,2,1,90,2,2,91,2,1,90,2,1,91,2,1,91,2,3,84,2,1,91,2,1,87,2,2,91,2,3,83,2,2,91,2,3,83
1,2,1,93,2,1,93,2,1,93,2,1,93,2,1,87,2,1,5,2,1,87,2,1,5,2,3,89,2,2,91,2,3,89,2,1,91,2,3,84,2,1,91,2,3,84,2,3,84,2,1,90,2,1,87,2,1,91,2,3,83,2,1,91,2,3,83,2,2,91,2,1,87
1,2,1,93,2,1,93,2,1,93,2,1,5,2,1,93,2,1,5,2,1,87,2,2,91,2,1,87,2,1,91,2,3,89,2,3,84,2,3,89,2,3,84,2,3,84,2,1,87,2,3,84,2,3,83,2,1,90,2,3,83,2,1,90,2,1,87,2,1,91,2,1,85
1,2,1,5,2,1,5,2,1,93,2,1,5,2,1,93,2,2,91,2,1,93,2,1,91,2,1,87,2,3,84,2,1,87,2,1,87,2,1,87,2,1,87,2,3,89,2,3,83,2,3,84,2,1,87,2,3,84,2,1,87,2,1,90,2,1,85,2,1,90,2,1,85
1,2,1,5,2,1,5,2,1,5,2,2,91,2,1,93,2,1,91,2,1,93,2,3,84,2,1,93,2,1,87,2,1,87,2,3,83,2,1,87,2,3,83,2,1,87,2,1,87,2,3,89,2,1,87,2,3,84,2,1,85,2,3,84,2,1,85,2,1,90,2,1,93
1,2,2,91,2,2,91,2,1,5,2,1,91,2,1,5,2,3,84,2,1,93,2,1,87,2,1,93,2,3,83,2,1,93,2,3,83,2,1,93,2,1,87,2,1,87,2,1,87,2,1,87,2,1,85,2,3,89,2,1,85,2,3,89,2,1,93,2,3,84,2,1,93
0,2,1,91,2,1,91,2,2,91,2,3,84,2,1,5,2,1,87,2,1,5,2,3,83,2,1,93,2,3,83,2,1,93,2,1,87,2,1,93,2,1,87,2,1,93,2,1,85,2,1,87,2,1,93,2,1,87,2,1,93,2,3,89,2,1,93,2,3,89,2,1,93
0,2,3,84,2,3,84,2,1,91,2,1,87,2,2,91,2,3,83,2,1,5,2,3,83,2,1,5,2,1,87,2,1,93,2,1,85,2,1,93,2,1,85,2,1,93,2,1,93,2,1,93,2,1,93,2,1,87,2,1,93,2,1,87,2,1,93,2,3,89,1,1,93
0,2,1,87,2,1,87,2,3,84,2,3,83,2,1,91,2,1,87,2,2,91,2,1,87,2,1,5,2,1,85,2,1,5,2,1,85,2,1,5,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,87,1,1,93,2,1,87,1,1,93
0,2,3,83,2,3,83,2,1,87,2,1,87,2,3,84,2,1,85,2,3,84,2,1,85,2,1,91,2,1,93,2,2,91,2,1,93,2,1,5,2,1,93,2,1,5,2,1,93,2,1,93,1,1,93,2,1,93,1,1,93,2,1,93,1,3,79,2,1,93,1,3,79
0,2,1,87,2,1,87,2,3,83,2,1,85,2,1,87,2,1,93,2,1,87,2,1,93,2,3,84,2,1,93,2,1,91,2,1,93,2,1,91,1,1,93,2,2,91,1,1,93,2,1,5,1,1,93,2,1,5,1,3,79,2,1,93,1,4,87,2,1,93,1,4,87
0,2,1,85,2,1,85,2,1,87,2,1,93,2,3,83,2,1,93,2,3,83,2,1,93,2,1,87,1,1,93,2,1,87,1,1,93,2,3,84,1,1,93,2,1,91,1,3,79,2,2,91,1,3,79,2,2,91,1,4,87,2,1,5,1,4,80,2,1,5,1,4,80
0,2,1,93,2,1,93,2,1,85,2,1,93,2,1,87,1,1,93,2,1,87,1,1,93,2,3,83,1,1,93,2,3,83,1,3,79,2,1,87,1,3,79,2,1,87,1,4,87,2,3,84,1,4,87,2,1,91,1,4,80,2,2,91,1,4,76,2,1,5,1,4,76
0,2,1,93,2,1,93,2,1,93,1,1,93,2,1,85,1,1,93,2,1,85,1,3,79,2,1,87,1,3,79,2,1,87,1,4,87,2,3,83,1,4,87,2,3,83,1,4,80,2,1,87,1,4,80,2,1,87,1,4,76,2,3,84,1,1,89,2,1,91,1,1,89
0,1,1,93,1,1,93,2,1,93,1,3,79,2,1,93,1,4,87,2,1,93,1,4,87,2,1,93,1,4,80,2,1,85,1,4,80,2,1,85,1,4,76,2,1,87,1,4,76,2,1,87,1,1,89,2,3,83,1,1,89,2,1,87,1,2,90,2,1,87,1,1,94
0,1,4,87,1,4,87,1,3,79,1,4,80,1,1,93,1,4,76,1,1,93,1,4,76,2,1,93,1,1,89,2,1,93,1,1,89,2,1,93,1,2,90,2,1,93,1,2,90,2,1,93,1,1,94,2,1,85,1,1,94,2,1,87,1,3,91,2,1,87,1,1,90
0,1,4,76,1,4,76,1,4,80,1,1,89,1,4,87,1,2,90,1,4,87,1,2,90,1,3,79,1,1,94,1,3,79,1,1,94,1,1,93,1,3,91,1,1,93,1,3,91,2,1,93,1,1,90,2,1,93,1,1,90,2,1,93,1,2,92,2,1,93,1,2,95
0,1,1,89,1,1,89,1,4,76,1,2,90,1,4,80,1,1,94,1,4,80,1,1,94,1,4,87,1,3,91,1,4,87,1,3,91,1,3,79,1,1,90,1,3,79,1,1,90,1,1,93,1,2,92,1,1,93,1,2,92,2,1,93,1,2,95,2,1,93,1,1,93
0,1,2,90,1,2,90,1,1,89,1,1,94,1,4,76,1,3,91,1,4,76,1,3,91,1,4,80,1,1,90,1,4,80,1,1,90,1,4,87,1,2,92,1,4,87,1,2,92,1,3,79,1,2,95,1,3,79,1,2,95,1,1,93,1,1,93,2,1,93,1,1,95
0,1,1,94,1,1,94,1,2,90,1,3,91,1,1,89,1,1,90,1,1,89,1,1,90,1,4,76,1,2,92,1,4,76,1,2,92,1,4,80,1,2,95,1,4,80,1,2,95,1,4,87,1,1,93,1,4,87,1,1,93,1,3,79,1,1,95,1,1,93,1,1,95
0,1,3,91,1,3,91,1,1,94,1,1,90,1,2,90,1,2,92,1,2,90,1,2,92,1,1,89,1,2,95,1,1,89,1,2,95,1,4,76,1,1,93,1,4,76,1,1,93,1,4,80,1,1,95,1,4,80,1,1,95,1,4,87,1,1,95,1,3,79,1,1,95
0,1,1,90,1,1,90,1,3,91,1,2,92,1,1,94,1,2,95,1,1,94,1,2,95,1,2,90,1,1,93,1,2,90,1,1,93,1,1,89,1,1,95,1,1,89,1,1,95,1,4,76,1,1,95,1,4,76,1,1,95,1,4,80,1,1,95,1,4,87,1,1,95
0,1,2,92,1,2,92,1,1,90,1,2,95,1,3,91,1,1,93,1,3,91,1,1,93,1,1,94,1,1,95,1,1,94,1,1,95,1,2,90,1,1,95,1,2,90,1,1,95,1,1,89,1,1,95,1,1,89,1,1,95,1,4,76,1,1,95,1,4,80,1,1,95
0,1,2,95,1,2,95,1,2,92,1,1,93,1,1,90,1,1,95,1,1,90,1,1,95,1,3,91,1,1,95,1,3,91,1,1,95,1,1,94,1,1,95,1,1,94,1,1,95,1,2,90,1,1,95,1,2,90,1,1,95,1,1,89,1,1,95,1,4,76,1,1,95
0,1,1,93,1,1,93,1,2,95,1,1,95,1,2,92,1,1,95,1,2,92,1,1,95,1,1,90,1,1,95,1,1,90,1,1,95,1,3,91,1,1,95,1,3,91,1,1,95,1,1,94,1,1,95,1,1,94,1,1,95,1,2,90,1,4,83,1,1,89,1,4,83
0,1,1,95,1,1,95,1,1,93,1,1,95,1,1,93,1,1,95,1,2,95,1,1,95,1,2,95,1,1,95,1,2,92,1,1,95,1,2,92,1,1,95,1,1,90,1,1,95,1,3,91,1,4,83,1,3,91,1,4,83,1,1,94,1,1,84,1,1,94,1,1,87
0,1,1,95,1,1,95,1,1,95,1,1,95,1,1,93,1,1,95,1,1,93,1,1,95,1,1,93,1,1,95,1,2,95,1,1,95,1,2,95,1,4,83,1,2,92,1,4,83,1,1,90,1,1,84,1,1,90,1,1,84,1,3,91,1,1,87,1,3,91,1,1,95
0,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,93,1,4,83,1,1,93,1,4,83,1,1,93,1,1,84,1,2,95,1,1,84,1,2,92,1,1,87,1,2,92,1,1,87,1,1,90,1,1,95,1,1,90,1,1,95
0,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,1,84,1,1,95,1,1,84,1,1,93,1,1,87,1,1,93,1,1,87,1,2,95,1,1,95,1,2,95,1,1,95,1,2,92,1,1,95,1,2,92,1,1,95
0,1,1,95,1,1,95,1,1,95,1,4,83,1,1,95,1,1,84,1,1,95,1,1,84,1,1,95,1,1,87,1,1,95,1,1,87,1,1,95,1,1,95,1,1,95,1,1,95,1,1,93,1,1,95,1,1,93,1,1,95,1,2,95,1,1,95,1,2,95,1,1,97
0,1,4,83,1,4,83,1,1,95,1,1,84,1,1,95,1,1,87,1,1,95,1,1,87,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,93,1,1,97,1,1,93,1,1,97
0,1,1,84,1,1,84,1,4,83,1,1,87,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,97,1,1,95,1,1,97,1,1,95,1,1,97,1,1,93,1,4,86
0,1,1,87,1,1,87,1,1,84,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,97,1,1,95,1,1,97,1,1,95,1,1,97,1,1,95,1,1,97,1,1,95,1,4,86,1,1,95,1,3,91
0,1,1,95,1,1,95,1,1,87,1,1,95,1,1,84,1,1,95,1,1,84,1,1,95,1,4,83,1,1,97,1,4,83,1,1,97,1,1,95,1,1,97,1,1,95,1,1,97,1,1,95,1,4,86,1,1,95,1,4,86,1,1,95,1,3,91,1,1,95,1,1,89
0,1,1,95,1,1,95,1,1,95,1,1,95,1,1,87,1,1,97,1,1,87,1,1,97,1,1,84,1,1,97,1,1,84,1,1,97,1,4,83,1,4,86,1,4,83,1,4,86,1,1,95,1,3,91,1,1,95,1,3,91,1,1,95,1,1,89,1,1,95,1,1,93
0,1,1,95,1,1,95,1,1,95,1,1,97,1,1,95,1,1,97,1,1,95,1,1,97,1,1,87,1,4,86,1,1,87,1,4,86,1,1,84,1,3,91,1,1,84,1,3,91,1,4,83,1,1,89,1,4,83,1,1,89,1,1,95,1,1,93,1,1,95,1,6,41
0,1,1,97,1,1,97,1,1,95,1,1,97,1,1,95,1,4,86,1,1,95,1,4,86,1,1,95,1,3,91,1,1,95,1,3,91,1,1,87,1,1,89,1,1,87,1,1,89,1,1,84,1,1,93,1,1,84,1,1,93,1,4,83,1,6,41,1,1,95,5,6,1
0,1,1,97,1,1,97,1,1,97,1,4,86,1,1,95,1,3,91,1,1,95,1,3,91,1,1,95,1,1,89,1,1,95,1,1,89,1,1,95,1,1,93,1,1,95,1,1,93,1,1,87,1,6,41,1,1,87,5,6,1,1,1,84,5,6,1,1,4,83,6,4,17
0,1,3,91,1,3,91,1,4,86,1,1,89,1,1,97,1,1,93,1,1,97,1,1,93,1,1,97,1,6,41,1,1,97,5,6,1,1,1,95,5,6,1,1,1,95,6,4,17,1,1,95,6,4,17,1,1,95,6,2,4,1,1,95,6,3,5,1,1,87,6,4,5
0,1,1,89,1,1,89,1,3,91,1,1,93,1,4,86,1,6,41,1,4,86,1,6,41,1,1,97,5,6,1,1,1,97,5,6,1,1,1,97,6,4,17,1,1,97,6,2,4,1,1,95,6,3,5,1,1,95,6,4,5,1,1,95,6,6,11,1,1,95,6,6,11
0,1,1,93,1,1,93,1,1,89,1,6,41,1,3,91,5,6,1,1,3,91,5,6,1,1,4,86,6,4,17,1,4,86,6,2,4,1,1,97,6,3,5,1,1,97,6,4,5,1,1,97,6,4,5,1,1,97,6,6,11,1,1,95,6,6,1,1,1,95,6,6,0

0,2,1,55,2,1,55,2,6,7,2,6,21,2,6,9,2,1,58,2,4,62,2,1,60,2,4,55,2,1,93,2,4,45,2,1,93,2,4,45,2,1,93,2,6,4,2,1,93,2,6,5,2,1,93,2,6,7,2,1,93,2,6,3,2,1,93,2,5,2,2,4,74
0,2,1,58,2,1,58,2,6,21,2,1,60,2,1,55,2,1,93,2,6,7,2,1,93,2,6,9,2,1,93,2,4,62,2,1,93,2,4,62,2,1,93,2,4,55,2,1,93,2,4,45,2,1,93,2,6,4,2,4,74,2,6,5,2,4,74,2,6,7,2,1,80
0,2,1,60,2,1,60,2,1,58,2,1,93,2,6,21,2,1,93,2,1,55,2,1,93,2,6,7,2,1,93,2,6,9,2,1,93,2,6,9,2,1,93,2,4,62,2,1,93,2,4,55,2,4,74,2,4,45,2,4,74,2,6,4,2,1,80,2,6,5,2,2,82
1,2,1,93,2,1,93,2,1,60,2,1,93,2,1,58,2,1,93,2,6,21,2,1,93,2,1,55,2,1,93,2,6,7,2,1,93,2,6,7,2,1,93,2,6,9,2,4,74,2,4,62,2,1,80,2,4,55,2,1,80,2,4,45,2,2,82,2,6,4,2,2,82
1,2,1,93,2,1,93,2,1,93,2,1,93,2,1,60,2,1,93,2,1,58,2,1,93,2,6,21,2,1,93,2,1,55,2,4,74,2,1,55,2,4,74,2,6,7,2,1,80,2,6,9,2,1,80,2,4,62,2,2,82,2,4,55,2,2,82,2,4,45,2,1,91
1,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,60,2,1,93,2,1,58,2,4,74,2,6,21,2,4,74,2,6,21,2,1,80,2,1,55,2,1,80,2,6,7,2,2,82,2,6,9,2,2,82,2,4,62,2,1,91,2,4,55,2,2,90
1,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,4,74,2,1,60,2,4,74,2,1,58,2,1,80,2,1,58,2,1,80,2,6,21,2,2,82,2,1,55,2,1,91,2,6,7,2,1,91,2,6,9,2,2,90,2,4,62,2,2,90
1,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,4,74,2,1,93,2,4,74,2,1,93,2,1,80,2,1,60,2,2,82,2,1,60,2,2,82,2,1,58,2,1,91,2,6,21,2,1,91,2,1,55,2,2,90,2,6,7,2,2,90,2,6,9,2,1,91
1,2,1,93,2,1,93,2,1,93,2,4,74,2,1,93,2,1,80,2,1,93,2,1,80,2,1,93,2,2,82,2,1,93,2,2,82,2,1,93,2,1,91,2,1,60,2,1,91,2,1,58,2,2,90,2,6,21,2,2,90,2,1,55,2,1,91,2,6,7,2,1,90
0,2,4,74,2,4,74,2,1,93,2,1,80,2,1,93,2,2,82,2,1,93,2,2,82,2,1,93,2,1,91,2,1,93,2,1,91,2,1,93,2,2,90,2,1,93,2,2,90,2,1,60,2,1,91,2,1,60,2,1,90,2,1,58,1,1,87,2,6,21,1,2,85
0,2,1,80,2,1,80,2,4,74,2,2,82,2,1,93,2,1,91,2,1,93,2,1,91,2,1,93,2,2,90,2,1,93,2,2,90,2,1,93,2,1,91,2,1,93,2,1,90,2,1,93,1,1,87,2,1,93,1,1,87,2,1,60,1,2,85,2,1,58,1,2,5
0,2,2,82,2,2,82,2,1,80,2,1,91,2,4,74,2,2,90,2,4,74,2,2,90,2,1,93,2,1,91,2,1,93,2,1,90,2,1,93,2,1,90,2,1,93,1,1,87,2,1,93,1,2,85,2,1,93,1,2,5,2,1,93,1,1,5,2,1,93,2,1,90
1,2,1,91,2,1,91,2,2,82,2,2,90,2,1,80,2,1,91,2,1,80,2,1,91,2,4,74,2,1,90,2,4,74,1,1,87,2,1,93,1,2,85,2,1,93,1,2,5,2,1,93,1,1,5,2,1,93,1,1,5,2,1,93,2,1,90,2,1,93,1,1,87
1,2,2,90,2,2,90,2,1,91,2,1,91,2,2,82,2,1,90,2,2,82,1,1,87,2,1,80,1,2,85,2,1,80,1,2,5,2,4,74,1,2,5,2,4,74,1,1,5,2,1,93,2,1,90,2,1,93,1,1,87,2,1,93,1,1,86,2,1,93,1,2,94
0,2,1,91,2,1,91,2,2,90,2,1,90,2,1,91,1,1,87,2,1,91,1,2,85,2,2,82,1,2,5,2,1,80,1,1,5,2,1,80,1,1,5,2,4,74,2,1,90,2,4,74,1,1,87,2,1,93,1,1,86,2,1,93,1,2,94,2,1,93,1,1,94
0,2,1,90,2,1,90,2,1,91,1,1,87,2,2,90,1,2,85,2,1,91,1,2,5,2,1,91,1,1,5,2,2,82,2,1,90,2,2,82,2,1,90,2,1,80,1,1,87,2,4,74,1,1,86,2,4,74,1,2,94,2,1,93,1,1,94,2,1,93,1,1,94
1,1,1,87,1,1,87,2,1,90,1,2,85,2,1,91,1,2,5,2,2,90,1,1,5,2,1,91,2,1,90,2,1,91,1,1,87,2,2,82,1,1,87,2,2,82,1,1,86,2,1,80,1,2,94,2,1,80,1,1,94,2,4,74,1,1,94,2,1,93,1,1,94
0,1,2,85,1,2,85,1,1,87,1,2,5,2,1,90,1,1,5,2,1,91,2,1,90,2,2,90,1,1,87,2,1,91,1,1,86,2,1,91,1,1,86,2,2,82,1,2,94,2,2,82,1,1,94,2,1,80,1,1,94,2,1,80,1,1,94,2,4,74,1,1,95
0,1,2,5,1,2,5,1,2,85,1,1,5,1,1,87,2,1,90,2,1,90,1,1,87,2,1,91,1,1,86,2,2,90,1,2,94,2,2,90,1,2,94,2,1,91,1,1,94,2,2,82,1,1,94,2,2,82,1,1,94,2,1,80,1,1,95,2,1,80,1,1,95
0,1,1,5,1,1,5,1,2,5,2,1,90,1,2,85,1,1,87,1,1,87,1,1,86,2,1,90,1,2,94,2,1,91,1,1,94,2,1,91,1,1,94,2,2,90,1,1,94,2,1,91,1,1,95,2,1,91,1,1,95,2,2,82,1,1,95,2,1,80,1,1,95
0,2,1,90,2,1,90,1,1,5,1,1,87,1,2,5,1,1,86,1,2,85,1,2,94,1,1,87,1,1,94,2,1,90,1,1,94,2,1,90,1,1,94,2,1,91,1,1,95,2,2,90,1,1,95,2,1,91,1,1,95,2,1,91,1,1,95,2,2,82,1,1,95
0,1,1,87,1,1,87,2,1,90,1,1,86,1,1,5,1,2,94,1,2,5,1,1,94,1,2,85,1,1,94,1,1,87,1,1,94,1,1,87,1,1,95,2,1,90,1,1,95,2,1,91,1,1,95,2,2,90,1,1,95,2,1,91,1,1,95,2,1,91,1,1,95
0,1,1,86,1,1,86,1,1,87,1,2,94,2,1,90,1,1,94,1,1,5,1,1,94,1,2,5,1,1,94,1,2,85,1,1,95,1,2,85,1,1,95,1,1,87,1,1,95,2,1,90,1,1,95,2,1,91,1,1,95,2,2,90,1,1,95,2,1,91,1,1,95
0,1,2,94,1,2,94,1,1,86,1,1,94,1,1,87,1,1,94,2,1,90,1,1,94,1,1,5,1,1,95,1,2,5,1,1,95,1,2,5,1,1,95,1,2,85,1,1,95,1,1,87,1,1,95,2,1,90,1,1,95,2,1,91,1,1,95,2,2,90,1,3,91
0,1,1,94,1,1,94,1,2,94,1,1,94,1,1,86,1,1,95,1,1,87,1,1,95,2,1,90,1,1,95,1,1,5,1,1,95,1,1,5,1,1,95,1,2,5,1,1,95,1,2,85,1,1,95,1,1,87,1,1,95,2,1,90,1,3,91,2,1,91,1,3,91
0,1,1,94,1,1,94,1,1,94,1,1,95,1,2,94,1,1,95,1,2,94,1,1,95,1,1,86,1,1,95,1,1,87,1,1,95,2,1,90,1,1,95,1,1,5,1,1,95,1,2,5,1,3,91,1,2,5,1,3,91,1,2,85,1,3,92,1,1,87,1,3,92
0,1,1,95,1,1,95,1,1,94,1,1,95,1,1,94,1,1,95,1,1,94,1,1,95,1,2,94,1,1,95,1,1,86,1,1,95,1,1,86,1,3,91,1,1,87,1,3,91,2,1,90,1,3,92,1,1,5,1,3,92,1,2,5,1,1,91,1,2,85,1,1,91
0,1,1,95,1,1,95,1,1,95,1,1,95,1,1,94,1,1,95,1,1,94,1,1,95,1,1,94,1,3,91,1,1,94,1,3,91,1,2,94,1,3,92,1,1,86,1,3,92,1,1,87,1,1,91,1,1,87,1,1,91,2,1,90,1,4,83,1,1,5,1,4,83
0,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,3,91,1,1,95,1,3,91,1,1,94,1,3,91,1,1,94,1,3,92,1,1,94,1,1,91,1,1,94,1,1,91,1,2,94,1,4,83,1,1,86,1,4,83,1,1,87,1,6,23,2,1,90,2,6,20
0,1,1,95,1,1,95,1,1,95,1,3,91,1,1,95,1,3,91,1,1,95,1,3,92,1,1,95,1,3,92,1,1,95,1,1,91,1,1,94,1,4,83,1,1,94,1,4,83,1,1,94,1,6,23,1,1,94,2,6,20,1,2,94,2,6,20,1,1,86,2,2,60
0,1,3,91,1,3,91,1,1,95,1,3,92,1,1,95,1,1,91,1,1,95,1,1,91,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,6,23,1,1,95,2,6,20,1,1,94,2,2,60,1,1,94,2,2,60,1,1,94,2,1,71,1,1,94,2,1,90
0,1,3,92,1,3,92,1,3,91,1,1,91,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,6,23,1,1,95,2,6,20,1,1,95,2,6,20,1,1,95,2,2,60,1,1,95,2,1,71,1,1,95,2,1,90,1,1,94,2,1,93,1,1,94,2,2,91
0,1,1,91,1,1,91,1,3,92,1,4,83,1,3,91,1,6,23,1,3,91,1,6,23,1,1,95,2,6,20,1,1,95,2,2,60,1,1,95,2,1,71,1,1,95,2,1,90,1,1,95,2,1,93,1,1,95,2,1,93,1,1,95,2,2,91,1,1,95,2,3,87
0,1,4,83,1,4,83,1,1,91,1,6,23,1,3,92,2,6,20,1,3,92,2,2,60,1,3,91,2,1,71,1,3,91,2,1,90,1,1,95,2,1,90,1,1,95,2,1,93,1,1,95,2,2,91,1,1,95,2,3,87,1,1,95,2,1,88,1,1,95,2,1,85
0,2,2,60,2,2,60,2,6,20,2,1,71,1,6,23,2,1,90,1,4,83,2,1,93,1,1,91,2,2,91,1,1,91,2,3,87,1,3,92,2,3,87,1,3,92,2,1,88,1,3,91,2,1,85,1,3,91,2,1,93,1,1,95,2,1,93,1,1,95,2,1,93
0,2,1,71,2,1,71,2,2,60,2,1,90,2,6,20,2,1,93,1,6,23,2,2,91,1,4,83,2,3,87,1,1,91,2,1,88,1,1,91,2,1,88,1,3,92,2,1,85,1,3,92,2,1,93,1,3,91,2,1,93,1,3,91,2,1,93,1,1,95,2,1,93
0,2,1,90,2,1,90,2,1,71,2,1,93,2,2,60,2,2,91,2,6,20,2,3,87,1,6,23,2,1,88,1,4,83,2,1,85,1,4,83,2,1,85,1,1,91,2,1,93,1,3,92,2,1,93,1,3,92,2,1,93,1,3,91,2,1,93,1,3,91,2,1,93
0,2,1,93,2,1,93,2,1,90,2,2,91,2,1,71,2,3,87,2,2,60,2,1,88,2,6,20,2,1,85,1,6,23,2,1,93,1,6,23,2,1,93,1,4,83,2,1,93,1,1,91,2,1,93,1,1,91,2,1,93,1,3,92,2,1,93,1,3,91,2,1,93
0,2,2,91,2,2,91,2,1,93,2,3,87,2,1,90,2,1,88,2,1,71,2,1,85,2,2,60,2,1,93,2,6,20,2,1,93,2,6,20,2,1,93,1,6,23,2,1,93,1,4,83,2,1,93,1,1,91,2,1,93,1,1,91,2,1,93,1,3,92,2,1,93
